"Term","EDF","Ref_DF","F_stat","P_value"
"te(month,x,y)",521.145263154161,536.65130192388,572.157068952729,0
"s(t)",18.8237785540559,18.9954347486247,786.852743879679,0
"s(months_since_fire)",13.331842056945,13.8621179575351,1001.33775144975,0
"s(solrad_mean)",8.51736380177552,8.88526277035092,745.212728456425,0
