"metric","mean_RMSE","mean_pseudoR2"
"cai_sd",13.5136553803965,-0.59320096443834
"circle_mn",0.119788144213622,-1.4350141057003
"core_mn",42.098807839565,-0.00591429310795064
"dcore_sd",1.31058444939092,0.0303124095121488
"enn_sd",1083.13199303357,-0.41475351872221
"pd",0.857051238482092,0.173636714635745
"split",4.14572700666534,0.298683774548408
